FID,location_id,file_id,sattag_program,device_id,tag_type,common_name,release_site,state_country,age_class,sex,timestamp,lon,lat,MESSAGE_COUNT,NSATS_DETECTED,NSATS_TRANSMITTED,GPS_MODE,PSEUDORANGES,MAX_CSN,RESIDUAL,TIMESHIFT,SUBMITTED,NSATS_HEALTHY,NBITS,DELETED,V_MASK,KM_FROM_HOME,EST_SPEED,geom,colour
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_3193,3101,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-06T15:42:13Z,138.0916,-16.0632,1,5,5,3,4 59a1 17 4970 2 1683 15 e87 27 702,37.5,0.4,-28.9,2010-10-02T12:42:17Z,5,15,,0,286.395,0,POINT (138.091598510742 -16.0631904602051),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_3194,3102,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-06T20:57:52Z,138.0917,-16.0627,1,6,6,3,25 1bb 5 3b3e 30 5676 12 3fd5 18 6472 21 772,40.5,1.5,-28.9,2010-10-02T12:42:17Z,6,15,,0,286.359,0.02,POINT (138.091659545898 -16.0627403259277),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_3195,3103,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-07T01:38:04Z,138.0942,-16.0585,1,7,7,3,16 4766 3 473 1 4d56 24 554b 32 1d6f 19 35f7 22 52e,37.5,8.4,-29.4,2010-10-02T12:42:17Z,7,15,,0,286.145,0.02,POINT (138.094177246094 -16.0585193634033),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_3196,3104,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-08T22:48:10Z,138.0992,-16.0562,2,7,7,3,22 41ea 18 53c4 16 1053 21 13bb 1 41d9 29 65fe 6 787a,39.5,4.3,-29,2010-10-05T07:11:16Z,7,15,,0,286.264,0,POINT (138.099197387695 -16.0562191009521),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_3197,3105,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-09T16:11:41Z,138.0973,-16.056,1,6,6,3,9 17f9 12 68c4 27 71ac 29 134a 26 78a 5 487c,38,15.5,-29.7,2010-10-05T07:11:16Z,6,15,,0,286.127,0.01,POINT (138.09733581543 -16.0560207366943),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_3198,3106,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-09T17:55:20Z,138.0978,-16.0565,1,7,7,3,9 41ae 12 4ae7 10 2322 5 7896 27 128d 2 4e17 4 68f6,41,12,-29.7,2010-10-05T07:11:16Z,7,15,,0,286.2,0.02,POINT (138.09782409668 -16.056489944458),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_3199,3107,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-10T00:31:20Z,138.0957,-16.0528,1,7,7,3,22 5910 6 5235 14 6dec 21 6eab 29 413b 18 7d87 3 64ec,41.5,6.6,-29.7,2010-10-06T03:29:32Z,7,15,,0,285.733,0.07,POINT (138.095687866211 -16.0527801513672),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_319a,3108,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-10T05:55:31Z,138.0795,-16.0408,1,7,7,3,20 2726 23 5c4d 7 4f77 11 77f4 31 46c0 13 1c2d 32 2d4,40,9.1,-29.7,2010-10-06T03:29:32Z,7,15,,0,283.63,0.2,POINT (138.079544067383 -16.0408306121826),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_319b,3109,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-10T07:00:10Z,138.069,-16.0399,1,7,7,3,23 655d 7 2067 13 5928 32 5deb 20 17d2 8 19e8 11 62f5,40,3.9,-29.7,2010-10-06T03:29:32Z,7,15,,0,282.873,0.15,POINT (138.069030761719 -16.039909362793),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_319c,3110,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-11T15:43:04Z,138.0873,-16.0398,1,7,7,3,2 6357 27 26a6 4 389b 9 2b84 15 6a7c 17 427 26 106e,40.5,2.1,-29.4,2010-10-07T21:01:14Z,7,15,,0,284.04,0.01,POINT (138.087341308594 -16.0397796630859),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_319d,3111,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-11T21:01:20Z,138.0876,-16.0419,1,8,8,3,15 28a 25 77dd 30 5d8 26 5e6f 5 13ed 18 56ab 12 7c30 29 1626,42.5,7.3,-29.9,2010-10-08T17:59:15Z,8,15,,0,284.24,0.01,POINT (138.08757019043 -16.0418701171875),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_319e,3112,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-12T07:31:20Z,138.089,-16.0403,1,5,5,3,23 756d 1 631c 32 fcb 20 55db 7 1f57,43.5,6.8,-29.9,2010-10-09T14:44:15Z,5,15,,0,284.194,0.01,POINT (138.088973999023 -16.040319442749),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_319f,3113,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-12T10:01:20Z,138.0897,-16.04,1,10,8,3,7 281 8 2061 28 526 13 2461 10 52da 17 1baf 5 1c76 23 6f2e,41,7.6,-29.9,2010-10-09T14:44:15Z,8,15,,0,284.21,0.01,POINT (138.089706420898 -16.0399799346924),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31a0,3114,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-13T16:21:48Z,138.0929,-16.0437,1,8,8,3,9 45ae 4 54d7 27 2390 29 7a42 2 6db3 15 666 26 4aa 5 6a6d,38.5,14.6,-30,2010-10-11T07:52:15Z,8,15,,0,284.745,0,POINT (138.092895507813 -16.04368019104),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31a1,3115,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-13T18:07:14Z,138.093,-16.0435,1,6,6,3,9 756c 27 76f8 12 5a6e 5 566 25 7e94 10 2754,37,10,-29.6,2010-10-11T07:52:15Z,6,15,,0,284.737,0.01,POINT (138.093048095703 -16.0434799194336),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31a2,3116,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-14T06:01:17Z,138.0977,-16.0412,1,7,7,3,23 713c 11 7dcd 1 2ec0 32 45f6 16 3aaf 20 6b36 31 6ded,38.5,8.9,-30.1,2010-10-12T04:54:35Z,7,15,,0,284.834,0.01,POINT (138.097686767578 -16.0411891937256),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31a3,3117,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-15T00:12:29Z,138.0999,-16.0413,1,7,7,3,6 37b7 3 57bd 29 7e60 22 27b1 14 59cb 1 448b 16 33e1,39.5,9.1,-29.7,2010-10-13T01:49:13Z,7,15,,0,284.984,0.03,POINT (138.099914550781 -16.0412502288818),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31a4,3118,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-15T04:01:20Z,138.0987,-16.0332,1,6,6,3,11 4111 31 7994 32 74aa 23 178f 20 5326 24 1a10,39,2.8,-30,2010-10-13T01:49:13Z,6,15,,0,284.19,0.04,POINT (138.098663330078 -16.0331897735596),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31a5,3119,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-15T18:45:23Z,138.0996,-16.0443,1,6,6,3,25 36af 12 20d6 30 28cb 5 3e3e 2 3baa 21 7f3c,40.5,15,-30.2,2010-10-13T22:42:15Z,6,15,,0,285.233,0.64,POINT (138.099594116211 -16.0443000793457),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31a6,3120,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-15T18:46:20Z,138.0997,-16.0437,1,7,7,3,12 430a 25 61e2 5 6010 30 558a 2 4f18 29 112c 9 6c47,42,10.8,-30.3,2010-10-13T22:42:15Z,7,15,,0,285.187,0.65,POINT (138.099746704102 -16.0436706542969),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31a7,3121,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-15T22:47:05Z,138.0971,-16.0386,1,7,7,3,22 1776 1 1724 18 7868 14 6354 16 736e 29 7a1c 21 16ed,39.5,7.7,-30.3,2010-10-14T20:30:15Z,7,15,,0,284.573,0.03,POINT (138.097137451172 -16.0386390686035),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31a8,3122,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-17T05:32:05Z,138.0869,-16.0383,1,8,8,3,23 7f7a 20 7bab 32 33c5 31 1f13 11 7c3c 24 1082 16 808 1 54a6,39,9.1,-30.4,2010-10-15T18:36:15Z,8,15,,0,283.878,0.02,POINT (138.086868286133 -16.03830909729),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31a9,3123,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-17T07:35:35Z,138.087,-16.0369,1,7,7,3,23 5918 13 d7f 20 7845 16 48ff 8 d38 3 5c0e 32 1dba,39.5,9.3,-30.4,2010-10-15T18:36:15Z,7,15,,0,283.758,0.02,POINT (138.086975097656 -16.0368690490723),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31aa,3124,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-17T21:22:25Z,138.0834,-16.0351,1,6,6,3,25 610e 21 e8a 30 40f4 29 3647 22 37f4 1 7fa,38.5,12,-29.9,2010-10-16T16:48:15Z,6,15,,0,283.371,0.01,POINT (138.083389282227 -16.035120010376),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31ab,3125,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-18T07:02:36Z,136.9436,-10.3704,1,7,7,3,20 3270 23 40bb 7 5a3b 32 925 4 2384 16 504 19 7113,39.5,32994.8008,15.1,2010-10-17T15:22:15Z,7,15,,20,,,POINT (136.943634033203 -10.3704204559326),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31ac,3126,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-19T04:31:39Z,138.0832,-16.0216,1,5,5,3,23 5c9 11 d21 1 7e13 31 714a 32 6722,37.5,4.1,-30.1,2010-10-18T12:50:15Z,5,15,,0,282.165,0.01,POINT (138.083221435547 -16.0216407775879),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31ad,3127,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-19T23:01:20Z,138.1553,-15.9403,1,7,7,3,1 6a92 16 509f 22 7fb6 18 2a58 21 dea 6 699f 3 6450,40,2663.8,-18.7,2010-10-19T10:15:15Z,7,15,,20,,,POINT (138.155349731445 -15.9403200149536),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31ae,3128,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-20T03:36:11Z,138.0833,-16.023,1,5,5,3,32 1c85 24 353c 31 5d5e 11 5326 14 1bd5,39,3.5,-30.1,2010-10-19T10:15:15Z,5,15,,0,282.29,0,POINT (138.083251953125 -16.0230197906494),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31af,3129,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-20T16:16:20Z,138.0832,-16.0239,1,8,8,3,9 273b 5 3f7e 15 2e7a 4 536c 27 c93 12 1c0e 2 258d 26 7164,40.5,10.8,-30.2,2010-10-20T08:19:18Z,8,15,,0,282.365,0.01,POINT (138.083236694336 -16.0238800048828),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31b0,3130,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-21T01:46:20Z,138.0882,-16.023,1,8,8,3,6 3d64 31 43a 3 371e 22 136f 14 767e 24 4ef5 21 697f 19 53b5,41.5,7.9,-30.7,2010-10-21T06:18:30Z,8,15,,0,282.611,0.03,POINT (138.08821105957 -16.0230102539063),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31b1,3131,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-21T06:31:20Z,138.0905,-16.0287,1,5,5,3,23 e8b 13 28da 20 3c0f 4 6823 32 10ee,40,4.4,-30.1,2010-10-21T06:18:30Z,5,15,,0,283.262,0.03,POINT (138.090454101563 -16.0287303924561),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31b2,3132,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-21T10:21:30Z,138.0901,-16.0308,1,8,8,3,13 2fba 17 4a59 23 5cce 10 7ea0 19 7183 28 6598 11 18f7 7 7af,39.5,5.2,-30.2,2010-10-21T06:18:30Z,8,15,,0,283.417,0.02,POINT (138.090057373047 -16.0307693481445),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31b3,3133,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-21T21:37:58Z,138.0887,-16.0373,1,7,7,3,22 5a68 15 5efd 18 338b 16 2428 1 31d2 21 69ba 14 52b7,39.5,8.4,-30.7,2010-10-22T04:07:20Z,7,15,,0,283.913,0.01,POINT (138.088745117187 -16.0373306274414),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31b4,3134,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-22T04:01:20Z,138.0877,-16.0391,1,8,8,3,11 80c 23 18bb 20 63e2 31 dc3 32 347e 24 377a 13 6174 19 7050,42,5.6,-30.9,2010-10-22T04:07:20Z,8,15,,0,284.001,0.04,POINT (138.087692260742 -16.0390892028809),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31b5,3135,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-22T04:55:46Z,138.09,-16.0396,1,8,8,3,20 59d4 23 5e26 11 23c3 31 e19 32 5c57 1 29c6 24 683a 13 72f2,40,5.5,-30.3,2010-10-22T04:07:20Z,8,15,,0,284.199,0.04,POINT (138.089996337891 -16.0396499633789),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31b6,3136,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-22T15:31:04Z,138.0901,-16.0417,1,8,8,3,2 7830 9 6f98 27 5dad 10 1f00 12 4be2 5 630 15 2789 4 6fda,40.5,9.9,-30.8,2010-10-23T02:55:14Z,8,15,,0,284.393,0.01,POINT (138.090148925781 -16.0417098999023),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31b7,3137,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-23T05:31:17Z,138.093,-16.0426,1,6,6,3,20 7a1e 32 22d4 7 6942 23 4f54 1 7018 11 2499,39,5.8,-30.9,2010-10-24T02:12:01Z,6,15,,0,284.656,0.02,POINT (138.093032836914 -16.0425796508789),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31b8,3138,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-23T12:01:20Z,138.0997,-16.0401,1,7,7,3,17 6fb2 11 2caf 7 6bc4 26 2b4 28 2e1e 8 2de 5 1746,42,6.9,-30.9,2010-10-24T02:12:01Z,7,15,,0,284.875,0.02,POINT (138.099731445313 -16.0401496887207),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31b9,3139,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-23T23:45:20Z,138.098,-16.0426,1,6,6,3,24 5528 18 f84 21 3d68 19 4b8a 31 7e7a 3 f91,36,15.3,-30.4,2010-10-24T23:51:22Z,6,15,,0,284.981,0.03,POINT (138.09797668457 -16.0426292419434),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31ba,3140,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-24T01:24:13Z,138.101,-16.0433,1,5,5,3,24 6ae 14 1720 3 242c 19 6336 22 11ec,39,6.7,-30.5,2010-10-24T23:51:22Z,5,15,,0,285.237,0.11,POINT (138.100967407227 -16.0433406829834),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31bb,3141,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-24T02:07:12Z,138.1049,-16.0445,1,6,6,3,22 450a 24 4cb8 11 5c65 14 524a 32 444e 31 57cc,39,12.3,-30.4,2010-10-24T23:51:22Z,6,15,,0,285.593,0.11,POINT (138.104873657227 -16.0445003509521),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31bc,3142,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-24T16:46:20Z,138.113,-16.0631,1,9,8,3,9 375 27 7cf 12 1bc4 30 2a12 2 3642 25 6d3f 4 12d 10 1864,41,17.5,-31,2010-10-25T21:55:15Z,8,15,,0,287.771,0.05,POINT (138.113006591797 -16.0631408691406),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31bd,3143,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-25T01:05:25Z,138.1255,-16.0569,1,8,8,3,24 6777 19 1221 6 7e30 3 672c 14 2bad 32 d4b 1 4ea 22 9f8,40.5,19,-30.5,2010-10-25T21:55:15Z,8,15,,0,288.036,0.08,POINT (138.12548828125 -16.0569496154785),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31be,3144,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-25T05:59:34Z,138.11,-16.063,1,8,8,3,32 2c9a 11 3810 7 7964 16 7267 1 7249 4 255 13 300c 20 7164,38,7.2,-30.5,2010-10-26T20:00:18Z,8,15,,0,287.568,0.06,POINT (138.11003112793 -16.0630207061768),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31bf,3145,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-25T10:26:19Z,138.112,-16.063,1,7,7,3,28 36a9 10 a01 7 3ef3 5 6302 8 115d 17 77d8 13 6a46,39,8.1,-31.1,2010-10-26T20:00:18Z,7,15,,0,287.699,0.01,POINT (138.112045288086 -16.0630397796631),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31c0,3146,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-25T13:18:55Z,138.1123,-16.0628,1,7,7,3,4 5396 8 221c 15 1ec3 26 310c 2 3ab0 28 503f 7 1d23,39.5,11.2,-31,2010-10-26T20:00:18Z,7,15,,0,287.69,0,POINT (138.112274169922 -16.0627593994141),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31c1,3147,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-25T17:46:08Z,138.1118,-16.0633,1,7,7,3,12 649a 5 db1 2 35ad 10 162 25 4b6c 29 7482 21 690e,39.5,7.8,-30.6,2010-10-26T20:00:18Z,7,15,,0,287.708,0.03,POINT (138.111785888672 -16.0633296966553),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31c2,3148,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-25T22:02:39Z,138.1178,-16.0577,1,8,8,3,21 3b4c 22 2663 18 353a 1 3b7e 6 97c 29 354a 3 64ab 16 5e8,39.5,7.7,-31.1,2010-10-27T20:00:17Z,8,15,,0,287.606,0.04,POINT (138.11784362793 -16.0577297210693),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31c3,3149,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-25T23:01:18Z,138.1182,-16.0587,1,6,6,3,22 36bf 6 3478 16 6a38 3 76cd 18 12e3 24 106c,39.5,4.2,-31.1,2010-10-27T20:00:17Z,6,15,,0,287.71,0.04,POINT (138.1181640625 -16.0586700439453),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31c4,3150,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-26T06:46:20Z,138.1197,-16.0705,1,8,8,3,11 b02 7 8bd 23 450a 8 583 13 49ea 19 271a 20 49b4 1 702c,39.5,10,-31.2,2010-10-27T20:00:17Z,8,15,,0,288.852,0.03,POINT (138.119689941406 -16.0704593658447),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31c5,3151,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-26T23:44:23Z,138.1186,-16.0686,1,8,8,3,14 2346 22 3df0 3 7074 6 568e 21 5f6a 19 7965 18 6fd9 24 615,38,12.2,-30.7,2010-10-28T19:15:14Z,8,15,,0,288.61,0.01,POINT (138.118560791016 -16.0685501098633),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31c6,3152,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-27T17:46:32Z,138.1216,-16.0708,1,8,8,3,5 6a78 10 527 12 40b5 2 776a 29 6628 21 2d8b 25 71c3 15 274,40.5,12.8,-31.3,2010-10-28T19:15:14Z,8,15,,0,289.007,0.01,POINT (138.121597290039 -16.07080078125),#F6A8A6
aodn_nt_sattag_hawksbill_gps_location_data.fid-1df0cabe_18b818b1dc0_31c7,3153,1,tu51,tu51-209-09,SMRU GPS SRDL tag,Hawksbill turtle,"North East Island, Groote Eylandt",Northern Territory,adult,female,2010-09-27T19:20:07Z,138.1224,-16.0705,1,8,8,3,25 882 18 604e 30 35ca 12 124d 5 44a6 15 294a 29 6d46 21 3790,40.5,9.4,-30.7,2010-10-28T19:15:14Z,8,15,,0,289.03,0.02,POINT (138.122375488281 -16.070499420166),#F6A8A6
